system,split,configs,num_performances,performances,sdc_avg,sdc_std,best_avg,best_std,average_avg,average_std,overall_avg,overall_std,metric_avg,metric_std,common_avg,common_std,random_avg,random_std
gcc,0,0,1,exec,0.09378324162915595,0.14700441261963712,0.0,0.0,0.3239130630201937,0.039781802595465675,0.2721845381079008,0.14166375767814549,0.2721845381079008,0.14166375767814549,0.2683119786805039,0.1340145011748584,0.18066951329210118,0.16231989875205793
gcc,1,0,1,exec,0.08560908456475783,0.15044629974650212,0.0,0.0,0.31966762178929087,0.029076140066816088,0.042329068874215774,0.03921271166038464,0.042329068874215774,0.03921271166038464,0.3759029681799987,0.14801287163743138,0.31649328808363675,0.22945455518574598
gcc,2,0,1,exec,0.06430979219376787,0.13105757567690063,0.0,0.0,0.37027576180885563,0.07563460378394118,0.3049579864287332,0.04623427760382971,0.3049579864287332,0.04623427760382971,0.29168268988716983,0.03274239835866244,0.3516226642952586,0.35563063122322036
gcc,3,0,1,exec,0.20484445303722407,0.2282596358548327,0.0,0.0,0.4105496514964539,0.0977209525712154,0.4863335381004067,0.2648303965819352,0.4863335381004067,0.2648303965819352,0.4940781978101495,0.2717418683935925,0.4944019338637401,0.3457523765930938
gcc,4,0,1,exec,0.06186650940099366,0.11145359548806572,0.0,0.0,0.29326958853036983,0.0465345296411654,0.17949703106166864,0.13074826203604617,0.17949703106166864,0.13074826203604617,0.1733823038949934,0.12917997667182243,0.23653934090981868,0.2042583093213003
gcc,0,0,1,ctime,0.11205962301868226,0.07378687886890634,0.0,0.0,0.38937773527455494,0.06763569950118904,0.5705441382043069,0.13492950881737154,0.5705441382043069,0.13492950881737154,0.4568906718985131,0.09516088050340121,0.37229549897535064,0.24370772384857722
gcc,1,0,1,ctime,0.14741097257726155,0.09169043699940461,0.0,0.0,0.42056103670195943,0.07412085704737262,0.6120488276206254,0.11012733633428115,0.6120488276206254,0.11012733633428115,0.56820102657548,0.18460514850311088,0.4250361551746761,0.27162465806567776
gcc,2,0,1,ctime,0.1413742799508876,0.09478332564875619,0.0,0.0,0.41825095866223905,0.06180709425054693,0.4177691728035344,0.12022770291367278,0.4177691728035344,0.12022770291367278,0.492429043347938,0.11247565898208163,0.40439937277131627,0.29245243455381276
gcc,3,0,1,ctime,0.11234272159317633,0.06552603363190622,0.0,0.0,0.39496267574243016,0.040259409275051034,0.4195460691898,0.08843180935229124,0.4195460691898,0.08843180935229124,0.4320613904205449,0.09940270404401842,0.36290743508142986,0.1843502653240753
gcc,4,0,1,ctime,0.1302753126260589,0.08891736367325058,0.0,0.0,0.40069450333559475,0.0466506590112292,0.4875217890889532,0.07359904134808157,0.4875217890889532,0.07359904134808157,0.449777280672803,0.05713079195151567,0.3828846825115482,0.22012488364031907
gcc,0,0,1,size,0.0029953982704335313,0.006061209110022867,0.0,0.0,0.17256125717996407,0.044082327641027035,0.0029953982704335313,0.006061209110022867,0.0029953982704335313,0.006061209110022867,0.0029953982704335313,0.006061209110022867,0.2209934422675262,0.346927801500143
gcc,1,0,1,size,0.002030456852791878,0.0045402395482229225,0.0,0.0,0.21814300832470462,0.04239961424909116,0.002030456852791878,0.0045402395482229225,0.002030456852791878,0.0045402395482229225,0.002030456852791878,0.0045402395482229225,0.15098252689153788,0.27291249542863044
gcc,2,0,1,size,0.0,0.0,0.0,0.0,0.20852573169404848,0.04137586386114711,0.0,0.0,0.0,0.0,0.0,0.0,0.3597746587845598,0.4287196775719744
gcc,3,0,1,size,0.04563279857397504,0.10203803961496367,0.0,0.0,0.19180379225787555,0.08161546520437106,0.04563279857397504,0.10203803961496367,0.04563279857397504,0.10203803961496367,0.04563279857397504,0.10203803961496367,0.2204489745845875,0.34536963710578256
gcc,4,0,1,size,0.0,0.0,0.0,0.0,0.17866521597214666,0.051801477238661874,0.0,0.0,0.0,0.0,0.0,0.0,0.28701700939324704,0.36289245051409086
gcc,0,0,1,exec,0.09378324162915595,0.14700441261963712,0.0,0.0,0.3239130630201937,0.039781802595465675,0.2721845381079008,0.14166375767814549,0.2721845381079008,0.14166375767814549,0.2683119786805039,0.1340145011748584,0.38872111836717443,0.31912829549378335
gcc,1,0,1,exec,0.08560908456475783,0.15044629974650212,0.0,0.0,0.31966762178929087,0.029076140066816088,0.042329068874215774,0.03921271166038464,0.042329068874215774,0.03921271166038464,0.3759029681799987,0.14801287163743138,0.24389529071367338,0.24509115597153314
gcc,2,0,1,exec,0.06430979219376787,0.13105757567690063,0.0,0.0,0.37027576180885563,0.07563460378394118,0.3049579864287332,0.04623427760382971,0.3049579864287332,0.04623427760382971,0.29168268988716983,0.03274239835866244,0.4355874157925771,0.35690102388992345
gcc,3,0,1,exec,0.20484445303722407,0.2282596358548327,0.0,0.0,0.4105496514964539,0.0977209525712154,0.4863335381004067,0.2648303965819352,0.4863335381004067,0.2648303965819352,0.4940781978101495,0.2717418683935925,0.4489708848677801,0.310405961479398
gcc,4,0,1,exec,0.06186650940099366,0.11145359548806572,0.0,0.0,0.29326958853036983,0.0465345296411654,0.17949703106166864,0.13074826203604617,0.17949703106166864,0.13074826203604617,0.1733823038949934,0.12917997667182243,0.15312699747077774,0.14296557527891895
gcc,0,0,2,exec-ctime,0.2991118990619792,0.21203508755318282,0.1555404375639672,0.037158231900066084,0.5756322175151216,0.05489380290429202,0.4987392034272371,0.09295490370306185,0.4987392034272371,0.09295490370306185,0.4750454253572312,0.06055280132697002,0.512316184552555,0.24763342794027116
gcc,1,0,2,exec-ctime,0.37573286419020524,0.041215257931108217,0.1497034015105574,0.07009613749448192,0.5864151014853878,0.06422288582055326,0.44237144008446644,0.08609535482654028,0.44237144008446644,0.08609535482654028,0.5730755135549889,0.17681023535292403,0.47230699742015925,0.2489917862912499
gcc,2,0,2,exec-ctime,0.25544282128844253,0.08072860834980795,0.18027669556217468,0.09213070171416265,0.6151096976700661,0.07476339703661748,0.5498691262497866,0.2907010118063962,0.5498691262497866,0.2907010118063962,0.492429043347938,0.11247565898208163,0.6259085243045013,0.2694042814378183
gcc,3,0,2,exec-ctime,0.3619279682688671,0.33600016725913845,0.20265166180892713,0.11131459788002881,0.604236917580411,0.06476674383112489,0.6029714611517314,0.24207422662253125,0.6029714611517314,0.24207422662253125,0.5608452877664192,0.24683344406206897,0.5832532862005174,0.23643024212753927
gcc,4,0,2,exec-ctime,0.2226543495400136,0.10884078330108804,0.14365443871285957,0.040812234816581514,0.559653598401321,0.021692551982938096,0.39712196237977515,0.06303533074466809,0.39712196237977515,0.06303533074466809,0.449777280672803,0.05713079195151567,0.5278128740126206,0.21373192530445523
gcc,0,0,3,exec-ctime-size,0.2991118990619792,0.21203508755318282,0.1555404375639672,0.037158231900066084,0.5886524859218589,0.0625789870048796,0.4987392034272371,0.09295490370306185,0.4987392034272371,0.09295490370306185,0.4750454253572312,0.06055280132697002,0.6619452910291933,0.3044991591426728
gcc,1,0,3,exec-ctime-size,0.37573286419020524,0.041215257931108217,0.1557726587138352,0.06385585348657864,0.6145228647352533,0.07329469457040481,0.24856267826520922,0.0865912472094531,0.24856267826520922,0.0865912472094531,0.5730755135549889,0.17681023535292403,0.6130207119278483,0.21970408043104672
gcc,2,0,3,exec-ctime-size,0.25544282128844253,0.08072860834980795,0.18027669556217468,0.09213070171416265,0.6411700295278323,0.07473401665834697,0.21739110338145648,0.06281366913215478,0.21739110338145648,0.06281366913215478,0.492429043347938,0.11247565898208163,0.6053377985938105,0.22201899357157348
gcc,3,0,3,exec-ctime-size,0.3619279682688671,0.33600016725913845,0.20265166180892713,0.11131459788002881,0.6175270542666036,0.05768859407461362,0.27335459990557437,0.11401798593199021,0.27335459990557437,0.11401798593199021,0.5608452877664192,0.24683344406206897,0.6006623306659181,0.2016005523725697
gcc,4,0,3,exec-ctime-size,0.2226543495400136,0.10884078330108804,0.14365443871285957,0.040812234816581514,0.5762724520698089,0.022169943308579777,0.23600615027994745,0.05324570517833629,0.23600615027994745,0.05324570517833629,0.449777280672803,0.05713079195151567,0.6678427124757969,0.26286447911126837
imagemagick,0,0,1,size,0.00620013081005003,0.02563782058237259,0.0,0.0,0.37617372978956815,0.06402879034078186,0.8995644224568753,0.07825910628217995,0.8995644224568753,0.07825910628217995,0.8995644224568753,0.07825910628217995,0.3481942045707286,0.19429658059223923
imagemagick,1,0,1,size,0.0037619194609331197,0.020965118357617052,0.0,0.0,0.3850777533123686,0.05612207648853845,0.9091896451429998,0.06644253971744182,0.9091896451429998,0.06644253971744182,0.9091896451429998,0.06644253971744182,0.4188838053736837,0.22100489410704902
imagemagick,2,0,1,size,0.004070664186322565,0.02479543330356758,0.0,0.0,0.3780578911163872,0.05970391236237949,0.8988087833167995,0.07735636901001676,0.8988087833167995,0.07735636901001676,0.8988087833167995,0.07735636901001676,0.4005901692643123,0.3085877625888864
imagemagick,3,0,1,size,0.0032374527972835044,0.025000903251226204,0.0,0.0,0.3726015740316788,0.06051193694394684,0.8962920186102221,0.0713618815678643,0.8962920186102221,0.0713618815678643,0.8962920186102221,0.0713618815678643,0.3062369027898792,0.25928923267053045
imagemagick,4,0,1,size,0.003901208280475951,0.018284941346062265,0.0,0.0,0.37463987845859775,0.06056521807578344,0.9055243336524406,0.0690843168388742,0.9055243336524406,0.0690843168388742,0.9055243336524406,0.0690843168388742,0.3869837590486808,0.29830864119908246
imagemagick,0,0,1,time,0.014689525893514856,0.03029671714419726,0.0,0.0,0.452576503023906,0.015307854368853336,0.06999674867688106,0.047911927978178934,0.06999674867688106,0.047911927978178934,0.8865514213757791,0.056176624910384734,0.22344994327474393,0.2711973286706152
imagemagick,1,0,1,time,0.020478587800453668,0.03705687033169427,0.0,0.0,0.4530830409902248,0.015749775230653552,0.06722222756034978,0.038234570561400776,0.06722222756034978,0.038234570561400776,0.8863913315666647,0.058563325906734624,0.42371199635010554,0.37317449838393946
imagemagick,2,0,1,time,0.021204259172963157,0.04261472122370316,0.0,0.0,0.45179023978113675,0.015877978620673163,0.06789486289974056,0.04694959833296023,0.06789486289974056,0.04694959833296023,0.8809286643558845,0.06188243157207019,0.4558698621624989,0.37577858988625157
imagemagick,3,0,1,time,0.01868205075883767,0.04244378733965303,0.0,0.0,0.4523180505481364,0.01669272196042942,0.0623428326989634,0.039868522924810065,0.0623428326989634,0.039868522924810065,0.8794650046070877,0.061131601935865906,0.6537927411348632,0.36101043939545785
imagemagick,4,0,1,time,0.017035929500560466,0.0355479501524949,0.0,0.0,0.45169358636291385,0.015779166693551495,0.06785430968404572,0.04615720324822725,0.06785430968404572,0.04615720324822725,0.8831517481972229,0.06228052105126007,0.4097360796431251,0.3834643549852265
imagemagick,0,0,1,size,0.00620013081005003,0.02563782058237259,0.0,0.0,0.37617372978956815,0.06402879034078186,0.8995644224568753,0.07825910628217995,0.8995644224568753,0.07825910628217995,0.8995644224568753,0.07825910628217995,0.4020727882394917,0.1979162863372705
imagemagick,1,0,1,size,0.0037619194609331197,0.020965118357617052,0.0,0.0,0.3850777533123686,0.05612207648853845,0.9091896451429998,0.06644253971744182,0.9091896451429998,0.06644253971744182,0.9091896451429998,0.06644253971744182,0.4160858804724502,0.27289286088611175
imagemagick,2,0,1,size,0.004070664186322565,0.02479543330356758,0.0,0.0,0.3780578911163872,0.05970391236237949,0.8988087833167995,0.07735636901001676,0.8988087833167995,0.07735636901001676,0.8988087833167995,0.07735636901001676,0.4775288873931437,0.2617106454552874
imagemagick,3,0,1,size,0.0032374527972835044,0.025000903251226204,0.0,0.0,0.3726015740316788,0.06051193694394684,0.8962920186102221,0.0713618815678643,0.8962920186102221,0.0713618815678643,0.8962920186102221,0.0713618815678643,0.4381522061398899,0.2774761673291138
imagemagick,4,0,1,size,0.003901208280475951,0.018284941346062265,0.0,0.0,0.37463987845859775,0.06056521807578344,0.9055243336524406,0.0690843168388742,0.9055243336524406,0.0690843168388742,0.9055243336524406,0.0690843168388742,0.3679429330627322,0.23303984767393202
imagemagick,0,0,2,size-time,0.02960566532766813,0.046100758715822025,0.017996228232263215,0.017209639322244497,0.5846590568736015,0.0417681458239881,0.8995644224568753,0.07825910628217995,0.8995644224568753,0.07825910628217995,0.9234868524520111,0.052669842818455555,0.6485813596208432,0.2942019591916152
imagemagick,1,0,2,size-time,0.03457211401866187,0.049937171374932275,0.017541466004548263,0.015563994732941828,0.5888770071086481,0.03869429984930087,0.9091896451429998,0.06644253971744182,0.9091896451429998,0.06644253971744182,0.9296278474768627,0.04502121153348839,0.6133568197671477,0.31961421170712245
imagemagick,2,0,2,size-time,0.03017724518870575,0.04076364291296247,0.018310174971888568,0.019311254079965767,0.584620421225648,0.03972647117697117,0.9030266649491697,0.052596320081844256,0.9030266649491697,0.052596320081844256,0.9230948358000802,0.04954736218819479,0.4050092704796593,0.274350886546241
imagemagick,3,0,2,size-time,0.02802188837856104,0.0445276322139776,0.016636090329988484,0.016593143147080682,0.5820538619616084,0.03857061081760127,0.8962920186102221,0.0713618815678643,0.8962920186102221,0.0713618815678643,0.9216912580274519,0.0477002327150731,0.6542683991286885,0.25670637625152376
imagemagick,4,0,2,size-time,0.02908589689346754,0.03557985000511124,0.017837639830026,0.016501414861917522,0.5828581076091278,0.039556120329049385,0.9055243336524406,0.0690843168388742,0.9055243336524406,0.0690843168388742,0.9256543741164094,0.04935684854088537,0.3976952921987981,0.23921909506469
lingeling,0,0,1,reductions,0.5082977311865395,0.31822370716600634,0.0,0.0,0.5300331562636252,0.1318723883078077,0.5649429424625394,0.2733792001737794,0.5649429424625394,0.2733792001737794,0.5382726998974281,0.30504095204429316,0.5417344362156956,0.2993517922842919
lingeling,1,0,1,reductions,0.44705988455988455,0.31839685641675414,0.0,0.0,0.5195344908714474,0.15756043513175752,0.52069687558818,0.365529982999133,0.52069687558818,0.365529982999133,0.5304214505301462,0.3721876843271589,0.5021354068636678,0.33558302415233304
lingeling,2,0,1,reductions,0.5282937167152668,0.31677840870541074,0.0,0.0,0.5470430743204845,0.17870241868329664,0.5185372720816954,0.3209812574041031,0.5185372720816954,0.3209812574041031,0.530402367358889,0.33649776515461755,0.5510222775660709,0.3396152104888023
lingeling,3,0,1,reductions,0.55540557093809,0.3198200269204374,0.0,0.0,0.5512278085964348,0.20310569553051458,0.587111637289877,0.3010247674320036,0.587111637289877,0.3010247674320036,0.5436315666358933,0.3065370165598365,0.5623566994744315,0.3158741060450246
lingeling,4,0,1,reductions,0.510686837317272,0.35047602171148157,0.0,0.0,0.5622336642825774,0.19051334184862317,0.625686994165255,0.31824016413101336,0.625686994165255,0.31824016413101336,0.5230574377313507,0.34510627124500826,0.5590374239287283,0.3364057057433087
lingeling,0,0,1,cps,0.4772740814312233,0.3210601575461961,0.0,0.0,0.546109219626862,0.12854906154373236,0.48109836782251475,0.2908415042504016,0.48109836782251475,0.2908415042504016,0.5662888389586476,0.27445907074134934,0.5623905882081189,0.27234037333150357
lingeling,1,0,1,cps,0.46922290245298,0.2528569416148903,0.0,0.0,0.5363764154397664,0.10646301383168365,0.4624782600154072,0.24833193686132898,0.4624782600154072,0.24833193686132898,0.5639081182329875,0.25980459858218796,0.5269921861035051,0.24439851206450275
lingeling,2,0,1,cps,0.5386680788678829,0.3069744676841151,0.0,0.0,0.5583305624178275,0.14230595464762327,0.5094210755814444,0.2752000348642604,0.5094210755814444,0.2752000348642604,0.5547557338171417,0.27496198835054997,0.5512939046759047,0.2842745351036739
lingeling,3,0,1,cps,0.4948888338096277,0.23966949455308337,0.0,0.0,0.54140146514771,0.1408360322480325,0.5167575619515576,0.26687088989760743,0.5167575619515576,0.26687088989760743,0.5114974748051981,0.25531553153193964,0.5441029507613879,0.25256377849873596
lingeling,4,0,1,cps,0.4417677292353572,0.27104995632247725,0.0,0.0,0.5383204095710764,0.14487760528792018,0.4529403645592414,0.2805308726464004,0.4529403645592414,0.2805308726464004,0.534842523124315,0.26383349758215763,0.5480929625223949,0.2751864542379623
lingeling,0,0,1,conflicts,0.48955046322211193,0.2694098420996532,0.0,0.0,0.5645439803686666,0.137677466433619,0.5505616651163207,0.3155699031406042,0.5505616651163207,0.3155699031406042,0.5907290585124496,0.28030208158756814,0.5819349171386252,0.2801409022916493
lingeling,1,0,1,conflicts,0.42993630055758614,0.2543099376638821,0.0,0.0,0.5326644334470102,0.13078734279453408,0.5221743645143545,0.2701316218025092,0.5221743645143545,0.2701316218025092,0.5575314492021409,0.2696772578364055,0.5398301939530443,0.2618991209346238
lingeling,2,0,1,conflicts,0.48058190850039356,0.3350241154226826,0.0,0.0,0.5769955860419446,0.15034144994989349,0.5428537766109183,0.2842915810190926,0.5428537766109183,0.2842915810190926,0.5773728520055424,0.2864303530490956,0.5880874158502474,0.2819761898663477
lingeling,3,0,1,conflicts,0.47330498841003665,0.3051036215986089,0.0,0.0,0.5638490820293203,0.17232271403091345,0.47895814580763657,0.30877079854661277,0.47895814580763657,0.30877079854661277,0.5353434212077471,0.2730637424494033,0.5633189958529351,0.2803830839630365
lingeling,4,0,1,conflicts,0.4148538996741422,0.2950818363922453,0.0,0.0,0.5397010867363475,0.14631464277623052,0.5270958326704288,0.26842001513596175,0.5270958326704288,0.26842001513596175,0.5408140264521524,0.26218070085552186,0.5577773466299817,0.26803681254499806
lingeling,0,0,1,reductions,0.5082977311865395,0.31822370716600634,0.0,0.0,0.5300331562636252,0.1318723883078077,0.5649429424625394,0.2733792001737794,0.5649429424625394,0.2733792001737794,0.5382726998974281,0.30504095204429316,0.5436170506836553,0.2989435579624032
lingeling,1,0,1,reductions,0.44705988455988455,0.31839685641675414,0.0,0.0,0.5195344908714474,0.15756043513175752,0.52069687558818,0.365529982999133,0.52069687558818,0.365529982999133,0.5304214505301462,0.3721876843271589,0.5035079051383399,0.34427162204058964
lingeling,2,0,1,reductions,0.5282937167152668,0.31677840870541074,0.0,0.0,0.5470430743204845,0.17870241868329664,0.5185372720816954,0.3209812574041031,0.5185372720816954,0.3209812574041031,0.530402367358889,0.33649776515461755,0.5498341124207539,0.3323213701058458
lingeling,3,0,1,reductions,0.55540557093809,0.3198200269204374,0.0,0.0,0.5512278085964348,0.20310569553051458,0.587111637289877,0.3010247674320036,0.587111637289877,0.3010247674320036,0.5436315666358933,0.3065370165598365,0.5634285652657174,0.31736493832965257
lingeling,4,0,1,reductions,0.510686837317272,0.35047602171148157,0.0,0.0,0.5622336642825774,0.19051334184862317,0.625686994165255,0.31824016413101336,0.625686994165255,0.31824016413101336,0.5230574377313507,0.34510627124500826,0.5726140807662546,0.3224240389186228
lingeling,0,0,2,reductions-cps,0.5970481373667907,0.2697102532933202,0.04509493388067996,0.13417435076088316,0.6229194481247659,0.1372451338929879,0.639346516133937,0.2892552184716616,0.639346516133937,0.2892552184716616,0.643843181389045,0.28199935816794097,0.6089024981411332,0.28509023984802556
lingeling,1,0,2,reductions-cps,0.5622312364857079,0.2718627634215256,0.05944998058728291,0.14156132300189583,0.6288539542105512,0.13606808646162213,0.5261615443886648,0.26009247977816846,0.5261615443886648,0.26009247977816846,0.6511831164620411,0.3072187656234659,0.6381768394393708,0.26420333955696673
lingeling,2,0,2,reductions-cps,0.5705929038044871,0.3341095477199819,0.067848350376747,0.1547496227279616,0.6517613446077382,0.15079429196524782,0.5653070637022788,0.29349378239018065,0.5653070637022788,0.29349378239018065,0.641185810614653,0.2800908474131112,0.6392488313800951,0.29154503071665544
lingeling,3,0,2,reductions-cps,0.5797253184966487,0.2308881498636426,0.06822885782612674,0.1630655021513471,0.6306418952196132,0.17793836110804345,0.571723676364068,0.3038392389669779,0.571723676364068,0.3038392389669779,0.6076343607560344,0.2868017454457362,0.643008926614707,0.2866842110095302
lingeling,4,0,2,reductions-cps,0.5611554178657989,0.32428855757387665,0.03706183836120692,0.10759574321574192,0.6327340611269612,0.1866009840470637,0.5457317930273095,0.30831122978438147,0.5457317930273095,0.30831122978438147,0.6022439554910523,0.2938191753849246,0.6168413783301431,0.31168192776903886
lingeling,0,0,3,reductions-cps-conflicts,0.645525301887497,0.26531425937916575,0.05033818536294186,0.14279612635002925,0.6300881345818559,0.14279849250465634,0.6428277976668482,0.2837105932632316,0.6428277976668482,0.2837105932632316,0.6493560083660608,0.2832055490996166,0.6220209368230771,0.2929300561300498
lingeling,1,0,3,reductions-cps-conflicts,0.5515245343822981,0.28185373080429044,0.05970089830081169,0.14147362865263768,0.6334035232727658,0.13686425370437189,0.6599701376306204,0.28360202794860184,0.6599701376306204,0.28360202794860184,0.6540968742324043,0.3067387230235324,0.6355441322191118,0.27598389028302933
lingeling,2,0,3,reductions-cps-conflicts,0.6217396579095967,0.310426210163671,0.06855480339722675,0.1546946781249256,0.6559122343218737,0.15210332399326448,0.6868892990644445,0.25464790804936804,0.6868892990644445,0.25464790804936804,0.6452054875366358,0.2818280385512325,0.6442279212758103,0.2776979920640798
lingeling,3,0,3,reductions-cps-conflicts,0.5014353791661251,0.2795201498607227,0.07167284369085251,0.17004621427756572,0.6368757403000452,0.18032536541538466,0.6713409222044683,0.2745012896410408,0.6713409222044683,0.2745012896410408,0.6141304189292176,0.2868702884893372,0.6618142427032724,0.2883667431050525
lingeling,4,0,3,reductions-cps-conflicts,0.5145309558842093,0.33800665378822736,0.03919522314895746,0.1125133921881233,0.6365774161268831,0.18652083978963713,0.6843298756736648,0.2833080549387031,0.6843298756736648,0.2833080549387031,0.6085756002197646,0.29017617269672075,0.646354450969226,0.29338698529401097
