system,split,configs,num_performances,performances,tree_depth,tree_leaves,sdc_num_configs,sdc_avg,sdc_std,best_avg,best_std,best_num_configs,average_avg,average_std,overall_avg,overall_std,metric_avg,metric_std
sqlite,1,0,1,q8,3.6666666666666665,510,0.38,0.011136644534775192,0.03665623584375478,0.0,0.0,0.28,0.9794228619807785,0.04566544483186041,0.09470222597080293,0.051250315902545196,0.09470222597080293,0.051250315902545196
sqlite,2,0,1,q8,3.1666666666666665,520,0.38,0.01179691166211953,0.021983374735807616,0.0,0.0,0.3,0.9992133467449886,0.05276520909856687,0.08020095433561526,0.06695806756702982,0.08020095433561526,0.06695806756702982
sqlite,3,0,1,q8,3.0,504,0.36,0.007329296459558334,0.010898277687490405,0.0,0.0,0.28,0.9702227287248124,0.03932947384342174,0.10260566657704305,0.043157886675710876,0.10260566657704305,0.043157886675710876
sqlite,4,0,1,q8,3.0,530,0.4,0.006865581980732497,0.008922623680908733,0.0,0.0,0.22,0.9926765429974501,0.052315105520579316,0.08333580067061526,0.06353503608004793,0.07907313620670091,0.05569023379676159
sqlite,0,0,1,q10,3.1666666666666665,528,0.54,0.018894294663713798,0.018693674266589355,0.0,0.0,0.36,1.0828984586115327,0.22837256357185462,0.1137691548912221,0.09339027763285322,0.10520988367448378,0.0613944471339669
sqlite,1,0,1,q10,3.1666666666666665,528,0.54,0.019425484481967077,0.017421312340501666,0.0,0.0,0.38,1.0912158264245926,0.22534285428595868,0.11577911891582221,0.07811774028765948,0.11577911891582221,0.07811774028765948
sqlite,2,0,1,q10,2.5,549,0.54,0.011316407328189932,0.014527992570054032,0.0,0.0,0.4,1.184356200653155,0.2695049504568239,0.0950105468139379,0.08206450079761504,0.0950105468139379,0.08206450079761504
sqlite,3,0,1,q10,3.0,512,0.52,0.02658710019000413,0.02390003548254007,0.0,0.0,0.38,1.0544747130448344,0.19437487661340988,0.1282882316843565,0.0974288249133136,0.1282882316843565,0.0974288249133136
sqlite,4,0,1,q10,3.0,553,0.54,0.040711168947606007,0.08513360542603442,0.0,0.0,0.36,1.1572142312401432,0.2575157653638872,0.10319264391045888,0.08735890429862023,0.10319264391045888,0.08735890429862023
sqlite,0,0,1,q2,3.1666666666666665,521,0.52,0.10212450523334807,0.09260996341298072,0.0,0.0,0.32,0.9301307629813697,0.44742692009437873,0.5680057265793235,0.910596094399676,0.5680057265793235,0.910596094399676
sqlite,1,0,1,q2,3.0,523,0.48,0.09043543409953357,0.17795207072372965,0.0,0.0,0.34,0.9606826190896581,0.44325828343640544,0.5887627959375286,0.9160497648367646,0.5408344994375258,0.9205246634045614
sqlite,2,0,1,q2,3.3333333333333335,533,0.52,0.08357107626355281,0.13452798300210497,0.0,0.0,0.32,1.146403288218256,0.5161364959592896,0.9649657545794029,1.077572866133205,0.9327472621529824,1.0935944805337607
sqlite,3,0,1,q2,2.8333333333333335,503,0.48,0.11847726274539279,0.09546879450030639,0.0,0.0,0.36,0.8850046072888709,0.389887082870777,0.435274375383789,0.7678972396556007,0.435274375383789,0.7678972396556007
sqlite,4,0,1,q2,2.6666666666666665,543,0.52,0.10874175997672555,0.13015697298446055,0.0,0.0,0.28,1.091638649966892,0.5023417519397841,0.862888215773142,1.0387561182467426,0.8091014512495237,1.0589374407958863
sqlite,0,0,1,q13,3.3333333333333335,474,0.38,0.02953447186950668,0.04893442440406912,0.0,0.0,0.22,1.1878195705936738,0.2709218866479536,0.4344868317792745,0.7996346354325015,0.4344868317792745,0.7996346354325015
sqlite,1,0,1,q13,2.8333333333333335,484,0.38,0.046059543223842626,0.07934282082722256,0.0,0.0,0.3,1.2082418069921057,0.269802023487226,0.44581511003463953,0.8139825699001174,0.44581511003463953,0.8139825699001174
sqlite,2,0,1,q13,2.8333333333333335,482,0.42,0.03470537983233782,0.08530877869329812,0.0,0.0,0.22,1.31941464841036,0.3242097386888081,0.8056703261721192,0.9685678747222861,0.8056703261721192,0.9685678747222861
sqlite,3,0,1,q13,2.5,440,0.38,0.051326706699431804,0.07165284473314278,0.0,0.0,0.2,1.1568945489073454,0.22693112334267074,0.2979374123652157,0.6770350441983449,0.2979374123652157,0.6770350441983449
sqlite,4,0,1,q13,3.0,491,0.4,0.07358086958051345,0.14525112078197516,0.0,0.0,0.24,1.2870131417118542,0.30196096201146977,0.6865631306054816,0.9097739951684028,0.6865631306054816,0.9097739951684028
sqlite,0,0,1,q5,3.1666666666666665,523,0.62,0.3370979270005145,0.31647372818391545,0.0,0.0,0.36,1.5399390008625167,0.4429734928207262,1.1091444118938365,1.175354878903023,1.1091444118938365,1.175354878903023
sqlite,1,0,1,q5,2.6666666666666665,527,0.64,0.7151797257645242,0.7675683637215734,0.0,0.0,0.34,1.6082512105582785,0.40903171202048494,1.3646944723045564,1.289294049938541,1.2708480817644785,1.1300430726250157
sqlite,2,0,1,q5,3.0,549,0.66,0.3167211481122909,0.47300962427105614,0.0,0.0,0.32,1.6265739917572728,0.35082086600707696,1.0113555542396835,1.1714487592964482,1.0113555542396835,1.1714487592964482
sqlite,3,0,1,q5,3.0,515,0.62,0.5254863440240397,0.6268576582066016,0.0,0.0,0.38,1.6271417020045218,0.4187841890625764,1.2915558965413996,1.1195113114892319,1.2915558965413996,1.1195113114892319
sqlite,4,0,1,q5,2.6666666666666665,553,0.58,0.43608750458540907,0.5213014110892868,0.0,0.0,0.3,1.6333800205775297,0.3803709065144326,1.2385126333463228,1.2776477146657932,1.1396379785818465,1.1288521616426939
sqlite,0,0,1,q7,2.5,517,0.46,0.4137066290510894,0.3598002472256628,0.0,0.0,0.28,1.4250719543529884,0.2553915851444127,0.8934545098295803,0.8168849423776376,0.8934545098295803,0.8168849423776376
sqlite,1,0,1,q7,3.3333333333333335,518,0.48,0.3719294251801845,0.3677211584317645,0.0,0.0,0.28,1.4149081049935683,0.24232222416891852,1.0655168060248315,0.8597662059777744,0.832225881964077,0.8679867356945865
sqlite,2,0,1,q7,4.0,534,0.46,0.3304022838114245,0.5560755230997009,0.0,0.0,0.32,1.4901532716709647,0.2999375871259786,1.1726145531574612,1.0048297801453985,1.1332933601484338,0.9976078639963873
sqlite,3,0,1,q7,2.6666666666666665,476,0.42,0.49160206050017535,0.3907270111582956,0.0,0.0,0.3,1.4550322332669428,0.24094616769206356,0.8710962335915062,0.8175500910841293,0.7195386031284696,0.8183230298011827
sqlite,4,0,1,q7,3.3333333333333335,518,0.44,0.34305165708380964,0.5466335903513829,0.0,0.0,0.32,1.4349786870088663,0.300121133580655,1.0753571028339117,0.947433144995463,1.0753571028339117,0.947433144995463
sqlite,0,0,1,q1,3.3333333333333335,518,0.58,0.48115462148487753,0.49709196423958646,0.0,0.0,0.32,1.3630345494544367,0.2692814371442916,0.9379176323041206,0.8227445178293822,0.9379176323041206,0.8227445178293822
sqlite,1,0,1,q1,2.6666666666666665,509,0.5,0.4744830472699949,0.41903948047866535,0.0,0.0,0.36,1.3445610264294985,0.28397393736059123,1.0114548800557932,0.9173541551342166,0.9634254447338545,0.7860146157398349
sqlite,2,0,1,q1,2.8333333333333335,533,0.58,0.3951902102370273,0.47388311151124607,0.0,0.0,0.3,1.4811063915498819,0.2844585266228993,1.1733599969864676,1.0066224312059469,1.1733599969864676,1.0066224312059469
sqlite,3,0,1,q1,2.5,501,0.58,0.5748720578698451,0.618196915486941,0.0,0.0,0.36,1.3083138686393807,0.2642489820298434,0.7514047006019283,0.7661629158237766,0.7036188254397984,0.7557419710016822
sqlite,4,0,1,q1,2.8333333333333335,536,0.56,0.4169954596411479,0.5086574006292658,0.0,0.0,0.34,1.4401751905604672,0.3025361157173461,1.0589264289178502,0.9323496385141428,1.0589264289178502,0.9323496385141428
sqlite,0,0,1,q3,2.6666666666666665,509,0.5,0.16671121800167502,0.258174348547773,0.0,0.0,0.3,0.9671589573995422,0.44050640018631365,0.6071948415612738,0.9053070065156407,0.5876485205971773,0.9219148992651256
sqlite,1,0,1,q3,2.8333333333333335,537,0.54,0.19586589767573673,0.2892735181159328,0.0,0.0,0.38,1.060659031399945,0.44290397194354175,0.7053056232674593,0.929020704008204,0.7053056232674593,0.929020704008204
sqlite,2,0,1,q3,3.0,547,0.5,0.15153336037667448,0.27048087732945003,0.0,0.0,0.38,1.244413117254832,0.48177419960513007,1.0512452785974922,1.0559649685227472,1.0512452785974922,1.0559649685227472
sqlite,3,0,1,q3,2.3333333333333335,506,0.54,0.232696629151501,0.32481139425474775,0.0,0.0,0.3,0.9760586368317757,0.39986173162910943,0.53207922757083,0.7976967275409532,0.4760374873955984,0.8110774551656533
sqlite,4,0,1,q3,2.6666666666666665,540,0.54,0.22989213831896693,0.5032953565696058,0.0,0.0,0.32,1.16451863090306,0.518425790819412,0.9371410362909293,1.0237439649206654,0.8887759583220293,1.0303664744472998
sqlite,0,0,1,q9,2.8333333333333335,524,0.52,0.15670333162668235,0.17288482188196183,0.0,0.0,0.32,1.0531168587537942,0.38629261863514086,0.6504239948338614,0.9238742927515617,0.6504239948338614,0.9238742927515617
sqlite,1,0,1,q9,3.3333333333333335,533,0.52,0.21151192439107425,0.22899273173361515,0.0,0.0,0.34,1.1351961668821298,0.37599119923038005,0.7145628706615961,0.8765851187069281,0.6768393197786674,0.8868821819858498
sqlite,2,0,1,q9,2.6666666666666665,542,0.52,0.2704964143884804,0.42897300307685954,0.0,0.0,0.4,1.2789242860938743,0.4298293373171674,1.0508514063479675,1.035268356046563,1.0054436296604754,1.067697545858504
sqlite,3,0,1,q9,3.1666666666666665,512,0.52,0.22093014450276202,0.2639491675312217,0.0,0.0,0.32,1.0283654193751781,0.34343525996573876,0.5321111048312009,0.7640718914798416,0.5321111048312009,0.7640718914798416
sqlite,4,0,1,q9,2.6666666666666665,540,0.54,0.21166003594047905,0.3621631038664861,0.0,0.0,0.32,1.2157739462704527,0.43096328040228143,0.9167510748466595,1.022040653019298,0.9167510748466595,1.022040653019298
sqlite,0,0,1,q14,2.8333333333333335,509,0.52,0.09067968361355858,0.1452345627174181,0.0,0.0,0.36,0.980415910215794,0.4281704750362044,0.606891508003443,0.9543820696223981,0.606891508003443,0.9543820696223981
sqlite,1,0,1,q14,2.3333333333333335,527,0.52,0.12711376957575968,0.13941081621714846,0.0,0.0,0.38,1.0382277519887995,0.4450248379168958,0.6633023268026923,0.8991154363075752,0.6017489435337907,0.9103032860328669
sqlite,2,0,1,q14,3.0,562,0.54,0.16606688730626706,0.30627183796719293,0.0,0.0,0.32,1.2035273436803822,0.4870742912822234,1.0238194727382235,1.0791356238257614,1.0238194727382235,1.0791356238257614
sqlite,3,0,1,q14,3.0,497,0.48,0.19010458623564708,0.24350459325782575,0.0,0.0,0.32,0.9368490904269072,0.3814825178206194,0.49976326539541815,0.7793206320629408,0.4782891396343197,0.7860271683591944
sqlite,4,0,1,q14,2.1666666666666665,525,0.52,0.1677617633967785,0.3348555528265917,0.0,0.0,0.28,1.1579775034213795,0.48076257024746694,0.9267807613884881,1.0329556521474517,0.8908137352817381,1.0385397336661812
sqlite,0,0,1,q6,3.0,529,0.56,0.11503215595003612,0.11705823652651746,0.0,0.0,0.4,0.9795539056222456,0.4265799502420071,0.6019491118352737,0.9085561353730284,0.6019491118352737,0.9085561353730284
sqlite,1,0,1,q6,3.3333333333333335,535,0.6,0.10668312356650479,0.11733558988443088,0.0,0.0,0.38,1.0119111812766608,0.4343666895056991,0.6148590849178567,0.9078316052173929,0.6148590849178567,0.9078316052173929
sqlite,2,0,1,q6,3.1666666666666665,561,0.6,0.1399021237645301,0.27397160732111875,0.0,0.0,0.38,1.1920204397065128,0.48301293987900307,0.9651933615760512,1.097586496394953,0.9651933615760512,1.097586496394953
sqlite,3,0,1,q6,2.5,515,0.6,0.14224831500710095,0.17711756711104656,0.0,0.0,0.36,0.9477784546884835,0.37286140489638786,0.509640009247123,0.7861828352045883,0.509640009247123,0.7861828352045883
sqlite,4,0,1,q6,3.1666666666666665,553,0.58,0.158327281213124,0.27837925506992717,0.0,0.0,0.34,1.1464110205269369,0.48429058176486695,0.9292485350601122,1.0254422148704943,0.8796460746870113,1.0437973525640971
sqlite,0,0,1,q12,2.8333333333333335,503,0.46,0.11823018478457911,0.1257644977028954,0.0,0.0,0.3,0.9711978468509245,0.43802754830032103,0.5799743240243526,0.9190986408279703,0.5799743240243526,0.9190986408279703
sqlite,1,0,1,q12,2.8333333333333335,513,0.44,0.17285204960438905,0.24844292739963342,0.0,0.0,0.38,1.0046275002715606,0.4561289251633615,0.6191103260907558,0.9103754718938032,0.6191103260907558,0.9103754718938032
sqlite,2,0,1,q12,2.6666666666666665,520,0.5,0.1909518800366836,0.4287518744628808,0.0,0.0,0.34,1.2101960333657704,0.4935448050110956,1.1271686954583144,1.0819700987125171,0.9642842513746357,1.0987904924023149
sqlite,3,0,1,q12,3.0,496,0.54,0.14887101634113098,0.21665547783070113,0.0,0.0,0.3,0.9169929209404407,0.3792375325652829,0.444329139091134,0.7935343852408288,0.444329139091134,0.7935343852408288
sqlite,4,0,1,q12,2.8333333333333335,534,0.54,0.1610254485610581,0.24291300752534875,0.0,0.0,0.3,1.1348174173413805,0.49658081804051807,0.8683373054326616,1.0440300692257503,0.8683373054326616,1.0440300692257503
sqlite,0,0,1,q4,2.5,519,0.48,0.10380578645099811,0.10821498885965407,0.0,0.0,0.34,0.9623553052843874,0.4314219098312608,0.5914069757435693,0.9127403214501874,0.5914069757435693,0.9127403214501874
sqlite,1,0,1,q4,3.3333333333333335,522,0.52,0.18047552906165693,0.2575658741639414,0.0,0.0,0.38,1.0138553975806135,0.4494749313887994,0.6376265234389414,0.9166687034738294,0.6376265234389414,0.9166687034738294
sqlite,2,0,1,q4,3.3333333333333335,537,0.5,0.1480068418653895,0.23678049511973714,0.0,0.0,0.32,1.1832157169449748,0.4964602649145918,1.0559788403414812,1.0699176101258319,0.9907237124067644,1.0806081558509602
sqlite,3,0,1,q4,3.3333333333333335,520,0.52,0.17586545166546697,0.23834535781134342,0.0,0.0,0.3,0.9197367173184191,0.3864362248185494,0.5047484203899383,0.7716168221659334,0.46009791295340513,0.7792088296933785
sqlite,4,0,1,q4,3.1666666666666665,548,0.5,0.14505126251556072,0.2882875731134031,0.0,0.0,0.36,1.137950350340025,0.4938620302216007,0.9081517422368172,1.021528992186278,0.8650138396978707,1.050277170142429
sqlite,0,0,1,q15,3.3333333333333335,473,0.46,0.43596231526963924,0.4937629475404982,0.0,0.0,0.28,1.6768504281711971,0.18514843310288986,0.4013436618445566,0.46563394055354923,0.4013436618445566,0.46563394055354923
sqlite,1,0,1,q15,2.6666666666666665,483,0.5,0.3070275740390488,0.4275980624021255,0.0,0.0,0.24,1.6477733295201082,0.2080473042730345,0.35130283342170937,0.4474376668963784,0.35130283342170937,0.4474376668963784
sqlite,2,0,1,q15,2.8333333333333335,508,0.46,0.1679917116062455,0.2514568386462119,0.0,0.0,0.24,1.6869693104042545,0.21016132803388676,0.3148157439004088,0.4202841613134503,0.3148157439004088,0.4202841613134503
sqlite,3,0,1,q15,2.8333333333333335,460,0.52,0.35612313041729016,0.39684185512290926,0.0,0.0,0.24,1.6213918380646808,0.1794999655727185,0.46903905596890577,0.5061877580556056,0.366258865144091,0.41616059448771175
sqlite,4,0,1,q15,2.5,511,0.5,0.2503247483483038,0.34312633739732945,0.0,0.0,0.22,1.7181949750743877,0.1984057325369504,0.26336794255268714,0.37177335998027417,0.26336794255268714,0.37177335998027417
sqlite,0,0,1,q11,3.3333333333333335,523,0.42,0.051260192487570536,0.0517648263012965,0.0,0.0,0.26,1.0951557057759809,0.34765232658678175,0.5178876407788129,0.8589656170559425,0.5178876407788129,0.8589656170559425
sqlite,1,0,1,q11,2.3333333333333335,508,0.42,0.09393629593803175,0.09354662023621278,0.0,0.0,0.28,1.1267925840567543,0.3493604238520742,0.5174744108813183,0.8557750766556453,0.5174744108813183,0.8557750766556453
sqlite,2,0,1,q11,3.3333333333333335,544,0.42,0.09369788453841787,0.1615866958608968,0.0,0.0,0.32,1.2749985194027575,0.3984031610080536,0.929480376115252,0.9935899089415748,0.8659374131535742,1.030137239535919
sqlite,3,0,1,q11,3.1666666666666665,501,0.38,0.10869369220148291,0.1371312666209698,0.0,0.0,0.32,1.0610150177065585,0.29861480692318,0.4013352179609632,0.7352886951194318,0.4013352179609632,0.7352886951194318
sqlite,4,0,1,q11,2.8333333333333335,535,0.4,0.09197568941070412,0.1299664065133789,0.0,0.0,0.32,1.230529106427713,0.38705436358075923,0.8084370597819176,0.9567651635524743,0.7451784269521549,0.989471157790676
sqlite,0,0,1,q8,2.8333333333333335,498,0.36,0.007693987815125685,0.01141501290310402,0.0,0.0,0.34,0.9762941056052078,0.04599644082170703,0.0949699789068546,0.05086899912250024,0.09267388015709968,0.048628985857410455
sqlite,1,0,1,q8,3.6666666666666665,510,0.38,0.011136644534775192,0.03665623584375478,0.0,0.0,0.28,0.9794228619807785,0.04566544483186041,0.09470222597080293,0.051250315902545196,0.09470222597080293,0.051250315902545196
sqlite,2,0,1,q8,3.1666666666666665,520,0.38,0.01179691166211953,0.021983374735807616,0.0,0.0,0.3,0.9992133467449886,0.05276520909856687,0.08020095433561526,0.06695806756702982,0.08020095433561526,0.06695806756702982
sqlite,3,0,1,q8,3.0,504,0.36,0.007329296459558334,0.010898277687490405,0.0,0.0,0.28,0.9702227287248124,0.03932947384342174,0.10260566657704305,0.043157886675710876,0.10260566657704305,0.043157886675710876
sqlite,4,0,1,q8,3.0,530,0.4,0.006865581980732497,0.008922623680908733,0.0,0.0,0.22,0.9926765429974501,0.052315105520579316,0.08333580067061526,0.06353503608004793,0.07907313620670091,0.05569023379676159
sqlite,0,0,2,q8-q10,3.0,517,0.38,0.01359955736859547,0.01585999913831947,0.0,0.0,0.32,1.0259764441231531,0.11636344987241329,0.1067762482868995,0.08793905671845188,0.10007993761201112,0.05441293901640037
sqlite,1,0,2,q8-q10,2.8333333333333335,521,0.36,0.02149030045165281,0.055727357594078646,0.0,0.0,0.32,1.032754852759073,0.11509872176127386,0.1038877669717258,0.06381686220670124,0.10125416684359648,0.05722019871390545
sqlite,2,0,2,q8-q10,3.5,533,0.4,0.014171586966398217,0.021298657394427455,0.0,0.0,0.28,1.0818010992054976,0.13472835535448724,0.09098612184094672,0.08921229792987576,0.09234139301737383,0.08256392031116756
sqlite,3,0,2,q8-q10,3.8333333333333335,483,0.4,0.03469632665288523,0.06896739499321428,0.0,0.0,0.22,1.011764990230575,0.09938709522813471,0.11624926380491872,0.07060966848996167,0.13056264877627707,0.09737488696507184
sqlite,4,0,2,q8-q10,3.1666666666666665,532,0.42,0.031031043343607616,0.07984784802108576,0.0,0.0,0.24,1.0652801769061475,0.13152357842406817,0.09621886370937398,0.0784006954504052,0.09849656660840163,0.0879384748376527
sqlite,0,0,3,q8-q10-q2,3.1666666666666665,517,0.5,0.10498926021574026,0.09639108695992417,0.0,0.0,0.34,1.2682347725315268,0.1281305887376793,0.4180163101046852,0.61647458334501,1.4171781561421586,0.4630380618442546
sqlite,1,0,3,q8-q10-q2,3.0,523,0.5,0.08153518752882391,0.1126985333321592,0.0,0.0,0.36,1.284516817969721,0.1284297810886364,0.4306738871479685,0.6223927527801885,1.401452797207582,0.456120649124909
sqlite,2,0,3,q8-q10-q2,3.3333333333333335,535,0.52,0.07663730899136283,0.12253005339979349,0.0,0.0,0.3,1.3353487420305281,0.1443457610232316,0.6882300073776643,0.727384495865687,1.2168103290811516,0.5488236961893183
sqlite,3,0,3,q8-q10-q2,2.6666666666666665,503,0.48,0.0994646059125543,0.08982996395742744,0.0,0.0,0.34,1.2628363508016809,0.11721707016384711,0.3367686952950636,0.5187159503448624,1.4966309541780698,0.39719498241096945
sqlite,4,0,3,q8-q10-q2,2.6666666666666665,536,0.54,0.12164119032790553,0.1969773898806854,0.0,0.0,0.26,1.315067039776366,0.13708885415602218,0.6173459888306654,0.7054310065059203,1.2478865045223269,0.5268076102149533
sqlite,0,0,4,q8-q10-q2-q13,3.3333333333333335,519,0.5,0.10498926021574026,0.09639108695992417,0.0,0.0,0.34,1.2754633252604044,0.12456622471963852,0.4180163101046852,0.61647458334501,1.4171781561421586,0.4630380618442546
sqlite,1,0,4,q8-q10-q2-q13,3.0,521,0.5,0.08412199590680987,0.13528970281794364,0.0,0.0,0.36,1.2913852834088577,0.12566709454951996,0.41415294914249734,0.6293417867082609,1.401452797207582,0.456120649124909
sqlite,2,0,4,q8-q10-q2-q13,3.6666666666666665,535,0.52,0.08173553975552826,0.1184611334662565,0.0,0.0,0.28,1.339549703744714,0.13969591794130923,0.6775694372188096,0.7297008484971805,1.2145462855412053,0.5474614043293607
sqlite,3,0,4,q8-q10-q2-q13,2.6666666666666665,506,0.48,0.09807523684846216,0.09004467917847159,0.0,0.0,0.36,1.2695949471279129,0.11324255195699709,0.3353793262309715,0.5192905840772948,1.4952415851139773,0.3967406406682672
sqlite,4,0,4,q8-q10-q2-q13,2.8333333333333335,539,0.54,0.12007999685093669,0.1910702188228616,0.0,0.0,0.26,1.3216486241549192,0.13308213268624575,0.6227741432377039,0.700550409665048,1.2481606969219867,0.528690854477325
sqlite,0,0,5,q8-q10-q2-q13-q5,3.0,528,0.5,0.4414381466392316,0.6723274268067844,0.0,0.0,0.42,1.2701143212792554,0.2512139592612151,0.5982562400839055,0.6176438241441314,1.4300390249113468,0.5980729163318204
sqlite,1,0,5,q8-q10-q2-q13-q5,3.0,540,0.52,0.3706112594590436,0.4549651611445285,0.0,0.0,0.34,1.3442592795003867,0.23728365734659282,0.6615358287204671,0.5799146370048937,1.527448300627455,0.6459105547955967
sqlite,2,0,5,q8-q10-q2-q13-q5,2.8333333333333335,549,0.52,0.29786895737431884,0.4234779097095852,0.0,0.0,0.4,1.3647825861405634,0.2263561349358729,0.8113852796752432,0.7165953895371774,1.24727894290871,0.7084573561347185
sqlite,3,0,5,q8-q10-q2-q13-q5,2.3333333333333335,504,0.52,0.34872471790988024,0.42799894042347497,0.0,0.0,0.36,1.292741250937299,0.2517715156727094,0.5369327890573878,0.5826823163236683,1.566044938451919,0.5592825565000535
sqlite,4,0,5,q8-q10-q2-q13-q5,3.5,545,0.54,0.3141210709885306,0.41186411275710827,0.0,0.0,0.28,1.3753542797418359,0.2077427322392428,0.8130324953161683,0.6322580901236025,1.334885400960852,0.6949813328935156
sqlite,0,0,6,q8-q10-q2-q13-q5-q7,2.8333333333333335,529,0.5,0.43790775947912064,0.5202581338903376,0.0,0.0,0.38,1.2956198491937967,0.25756183951231226,0.5942458753812495,0.5979911529589351,1.2734260644267705,0.39988581380498195
sqlite,1,0,6,q8-q10-q2-q13-q5-q7,2.6666666666666665,524,0.52,0.5034383958575864,0.5857498795118569,0.0,0.0,0.36,1.3896634271163648,0.2438402896203366,0.6916283950998416,0.6142230164316194,1.396307692326772,0.46757781436799095
sqlite,2,0,6,q8-q10-q2-q13-q5-q7,3.3333333333333335,548,0.52,0.3776409474864079,0.5309740401660544,0.0,0.0,0.38,1.390926774788051,0.23018544867720153,0.9667201404994702,0.8214405852173177,1.1852011154839213,0.47594004012922636
sqlite,3,0,6,q8-q10-q2-q13-q5-q7,2.8333333333333335,505,0.5,0.3641171016435795,0.3326987668411234,0.0,0.0,0.38,1.3372142581250628,0.255826138906,0.6119709767643099,0.5815788174624055,1.435803407162668,0.4238137069295962
sqlite,4,0,6,q8-q10-q2-q13-q5-q7,3.1666666666666665,543,0.54,0.2462905732057094,0.3322840033794813,0.0,0.0,0.3,1.404759337603474,0.20570295519516843,0.8008569930588721,0.676769954268002,1.232463085469524,0.4634891556620547
sqlite,0,0,7,q8-q10-q2-q13-q5-q7-q1,2.5,524,0.48,0.45392360776810436,0.4865756796018821,0.0,0.0,0.4,1.3207024586578813,0.2557911092382405,0.9739351632278774,0.6355805880511332,1.226177480707979,0.30966079941253877
sqlite,1,0,7,q8-q10-q2-q13-q5-q7-q1,2.8333333333333335,528,0.5,0.4822062728353013,0.5904520628006493,0.0,0.0,0.36,1.4250241218543984,0.2517662990230086,0.8699106510472356,0.7166428719725214,1.428320052585225,0.4197990693818192
sqlite,2,0,7,q8-q10-q2-q13-q5-q7-q1,2.8333333333333335,560,0.5,0.41729299902899497,0.46412416882315194,0.0,0.0,0.34,1.4298349130542003,0.2435118229716931,0.9935240923026484,0.6746543444958094,1.2183660408542565,0.4035714004082509
sqlite,3,0,7,q8-q10-q2-q13-q5-q7-q1,2.8333333333333335,520,0.5,0.4140759615407483,0.39827644650066324,0.0,0.0,0.36,1.378135940545133,0.27344862384869084,0.7190625836690141,0.574643476114269,1.3386743197468822,0.358983307627248
sqlite,4,0,7,q8-q10-q2-q13-q5-q7-q1,3.8333333333333335,549,0.54,0.3918690366183077,0.4576029612657349,0.0,0.0,0.26,1.4204020098839825,0.20437698092516202,0.8739724884194645,0.6301343787909063,1.2105604602352216,0.3578134556108243
sqlite,0,0,8,q8-q10-q2-q13-q5-q7-q1-q3,3.3333333333333335,528,0.5,0.4221230079565419,0.46624783767882616,0.0,0.0,0.38,1.308340403154742,0.25216499352506727,0.9522738229198533,0.6444144259885275,1.1819871784915592,0.2505434941075983
